time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.Latitude,.Longitude,.Altitude,.UTM_easting,.UTM_northing,.Zone,.Letter
2022/09/23/11:12:31.322749,716,54751,0,GPS1_Frame,42.33714166666667,-71.090525,31.0,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:32.325707,717,54752,0,GPS1_Frame,42.33714166666667,-71.090525,31.0,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:33.323977,718,54753,0,GPS1_Frame,42.33714166666667,-71.090525,31.0,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:34.322993,719,54754,0,GPS1_Frame,42.33714166666667,-71.090525,31.0,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:35.387771,720,54755,0,GPS1_Frame,42.33714166666667,-71.090525,31.0,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:36.353394,721,54756,0,GPS1_Frame,42.33714166666667,-71.090525,31.0,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:37.323856,722,54757,0,GPS1_Frame,42.33714166666667,-71.090525,31.1,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:38.329365,723,54758,0,GPS1_Frame,42.33714166666667,-71.090525,31.1,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:39.322794,724,54759,0,GPS1_Frame,42.33714166666667,-71.090525,31.1,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:40.386106,725,54760,0,GPS1_Frame,42.33714166666667,-71.090525,31.1,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:41.355098,726,54761,0,GPS1_Frame,42.33714166666667,-71.09052666666666,31.1,327780.8322877346,4689326.282323827,19,T
2022/09/23/11:12:42.416044,727,54762,0,GPS1_Frame,42.33714166666667,-71.09052666666666,31.1,327780.8322877346,4689326.282323827,19,T
2022/09/23/11:12:43.349581,728,54763,0,GPS1_Frame,42.33714166666667,-71.09052666666666,31.1,327780.8322877346,4689326.282323827,19,T
2022/09/23/11:12:44.323485,729,54764,0,GPS1_Frame,42.33714166666667,-71.09052666666666,31.1,327780.8322877346,4689326.282323827,19,T
2022/09/23/11:12:45.386621,730,54765,0,GPS1_Frame,42.33714166666667,-71.090525,31.1,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:46.323431,731,54766,0,GPS1_Frame,42.33714166666667,-71.090525,31.1,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:47.322435,732,54767,0,GPS1_Frame,42.33714166666667,-71.090525,31.1,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:48.324909,733,54768,0,GPS1_Frame,42.33714166666667,-71.090525,31.1,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:49.323134,734,54769,0,GPS1_Frame,42.33714166666667,-71.090525,31.1,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:50.387561,735,54770,0,GPS1_Frame,42.33714166666667,-71.090525,31.1,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:51.352694,736,54771,0,GPS1_Frame,42.33714166666667,-71.090525,31.1,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:52.323360,737,54772,0,GPS1_Frame,42.33714166666667,-71.090525,31.1,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:53.324851,738,54773,0,GPS1_Frame,42.33714166666667,-71.090525,31.1,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:54.324381,739,54774,0,GPS1_Frame,42.33714166666667,-71.090525,31.1,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:55.387165,740,54775,0,GPS1_Frame,42.33714166666667,-71.090525,31.1,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:56.322993,741,54776,0,GPS1_Frame,42.33714166666667,-71.090525,31.0,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:57.323662,742,54777,0,GPS1_Frame,42.33714166666667,-71.090525,31.0,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:58.357595,743,54778,0,GPS1_Frame,42.33714166666667,-71.090525,31.0,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:12:59.325329,744,54779,0,GPS1_Frame,42.33714166666667,-71.090525,31.0,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:13:00.389187,745,54780,0,GPS1_Frame,42.33714166666667,-71.090525,31.0,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:13:01.356431,746,54781,0,GPS1_Frame,42.33714166666667,-71.090525,31.0,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:13:02.323409,747,54782,0,GPS1_Frame,42.33714166666667,-71.090525,31.0,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:13:03.323419,748,54783,0,GPS1_Frame,42.33714166666667,-71.090525,31.0,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:13:04.324170,749,54784,0,GPS1_Frame,42.33714166666667,-71.090525,31.0,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:13:05.388291,750,54785,0,GPS1_Frame,42.33714166666667,-71.090525,31.0,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:13:06.389758,751,54786,0,GPS1_Frame,42.33714166666667,-71.090525,31.0,327780.96959475114,4689326.2789482195,19,T
2022/09/23/11:13:07.354174,752,54787,0,GPS1_Frame,42.33714333333334,-71.090525,31.0,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:08.354267,753,54788,0,GPS1_Frame,42.33714333333334,-71.090525,31.0,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:09.356138,754,54789,0,GPS1_Frame,42.33714333333334,-71.090525,31.0,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:10.421733,755,54790,0,GPS1_Frame,42.33714333333334,-71.090525,31.0,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:11.356496,756,54791,0,GPS1_Frame,42.33714333333334,-71.090525,31.0,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:12.391730,757,54792,0,GPS1_Frame,42.33714333333334,-71.090525,31.0,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:13.326465,758,54793,0,GPS1_Frame,42.33714333333334,-71.090525,31.0,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:14.358377,759,54794,0,GPS1_Frame,42.33714333333334,-71.090525,31.0,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:15.422911,760,54795,0,GPS1_Frame,42.33714333333334,-71.090525,31.0,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:16.325704,761,54796,0,GPS1_Frame,42.33714333333334,-71.090525,31.0,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:17.356478,762,54797,0,GPS1_Frame,42.33714333333334,-71.090525,31.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:18.327569,763,54798,0,GPS1_Frame,42.33714333333334,-71.090525,31.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:19.325469,764,54799,0,GPS1_Frame,42.33714333333334,-71.090525,31.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:20.391254,765,54800,0,GPS1_Frame,42.33714333333334,-71.090525,31.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:21.323811,766,54801,0,GPS1_Frame,42.33714333333334,-71.090525,31.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:22.322715,767,54802,0,GPS1_Frame,42.33714333333334,-71.090525,31.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:23.322785,768,54803,0,GPS1_Frame,42.33714333333334,-71.090525,31.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:24.326349,769,54804,0,GPS1_Frame,42.33714333333334,-71.090525,31.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:25.390554,770,54805,0,GPS1_Frame,42.33714333333334,-71.090525,31.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:26.326342,771,54806,0,GPS1_Frame,42.33714333333334,-71.090525,31.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:27.355428,772,54807,0,GPS1_Frame,42.33714333333334,-71.090525,31.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:28.324920,773,54808,0,GPS1_Frame,42.33714333333334,-71.090525,31.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:29.326484,774,54809,0,GPS1_Frame,42.33714333333334,-71.090525,31.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:30.391728,775,54810,0,GPS1_Frame,42.33714499999999,-71.090525,31.1,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:13:31.325615,776,54811,0,GPS1_Frame,42.33714499999999,-71.090525,31.2,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:13:32.352160,777,54812,0,GPS1_Frame,42.33714499999999,-71.090525,31.2,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:13:33.354676,778,54813,0,GPS1_Frame,42.33714499999999,-71.090525,31.2,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:13:34.354924,779,54814,0,GPS1_Frame,42.33714499999999,-71.090525,31.1,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:13:35.420171,780,54815,0,GPS1_Frame,42.33714499999999,-71.090525,31.1,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:13:36.389808,781,54816,0,GPS1_Frame,42.33714499999999,-71.090525,31.1,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:13:37.326043,782,54817,0,GPS1_Frame,42.33714499999999,-71.090525,31.1,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:13:38.325708,783,54818,0,GPS1_Frame,42.33714333333334,-71.090525,31.2,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:39.324986,784,54819,0,GPS1_Frame,42.33714333333334,-71.090525,31.2,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:40.388338,785,54820,0,GPS1_Frame,42.33714333333334,-71.090525,31.2,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:41.326169,786,54821,0,GPS1_Frame,42.33714333333334,-71.090525,31.2,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:42.417115,787,54822,0,GPS1_Frame,42.33714333333334,-71.090525,31.2,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:43.326028,788,54823,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:44.325353,789,54824,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:45.388691,790,54825,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:46.326875,791,54826,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:47.324871,792,54827,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:48.354888,793,54828,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:49.325732,794,54829,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:50.389476,795,54830,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:51.322357,796,54831,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:52.352888,797,54832,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:53.323583,798,54833,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:54.327852,799,54834,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:55.388722,800,54835,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:56.354934,801,54836,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:57.357213,802,54837,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:58.356341,803,54838,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:13:59.325834,804,54839,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:00.389274,805,54840,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:01.324826,806,54841,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:02.326650,807,54842,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:03.326151,808,54843,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:04.355597,809,54844,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:05.419721,810,54845,0,GPS1_Frame,42.33714333333334,-71.090525,31.3,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:06.391127,811,54846,0,GPS1_Frame,42.33714333333334,-71.090525,31.4,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:07.355164,812,54847,0,GPS1_Frame,42.33714333333334,-71.090525,31.4,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:08.326874,813,54848,0,GPS1_Frame,42.33714333333334,-71.090525,31.4,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:09.327593,814,54849,0,GPS1_Frame,42.33714333333334,-71.090525,31.4,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:10.390353,815,54850,0,GPS1_Frame,42.33714333333334,-71.090525,31.4,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:11.325446,816,54851,0,GPS1_Frame,42.33714333333334,-71.090525,31.5,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:12.390616,817,54852,0,GPS1_Frame,42.33714333333334,-71.090525,31.5,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:13.328272,818,54853,0,GPS1_Frame,42.33714333333334,-71.090525,31.5,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:14.326404,819,54854,0,GPS1_Frame,42.33714333333334,-71.090525,31.5,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:15.389361,820,54855,0,GPS1_Frame,42.33714333333334,-71.090525,31.5,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:16.326145,821,54856,0,GPS1_Frame,42.33714333333334,-71.090525,31.5,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:17.326653,822,54857,0,GPS1_Frame,42.33714333333334,-71.090525,31.6,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:18.358687,823,54858,0,GPS1_Frame,42.33714333333334,-71.090525,31.6,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:19.325428,824,54859,0,GPS1_Frame,42.33714333333334,-71.090525,31.6,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:20.389007,825,54860,0,GPS1_Frame,42.33714333333334,-71.090525,31.6,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:21.326212,826,54861,0,GPS1_Frame,42.33714333333334,-71.090525,31.6,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:22.325991,827,54862,0,GPS1_Frame,42.33714333333334,-71.090525,31.6,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:23.354690,828,54863,0,GPS1_Frame,42.33714333333334,-71.090525,31.6,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:24.353499,829,54864,0,GPS1_Frame,42.33714333333334,-71.090525,31.6,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:25.416953,830,54865,0,GPS1_Frame,42.33714333333334,-71.090525,31.6,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:26.356236,831,54866,0,GPS1_Frame,42.33714333333334,-71.090525,31.6,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:27.325626,832,54867,0,GPS1_Frame,42.33714333333334,-71.090525,31.6,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:28.324844,833,54868,0,GPS1_Frame,42.33714333333334,-71.090525,31.6,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:29.325688,834,54869,0,GPS1_Frame,42.33714333333334,-71.090525,31.6,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:30.389766,835,54870,0,GPS1_Frame,42.33714333333334,-71.090525,31.6,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:31.325352,836,54871,0,GPS1_Frame,42.33714333333334,-71.090525,31.6,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:32.323101,837,54872,0,GPS1_Frame,42.33714333333334,-71.090525,31.5,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:33.356650,838,54873,0,GPS1_Frame,42.33714333333334,-71.090525,31.5,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:34.357477,839,54874,0,GPS1_Frame,42.33714333333334,-71.090525,31.5,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:35.422301,840,54875,0,GPS1_Frame,42.33714333333334,-71.090525,31.5,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:36.325624,841,54876,0,GPS1_Frame,42.33714333333334,-71.090525,31.5,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:37.323864,842,54877,0,GPS1_Frame,42.33714333333334,-71.090525,31.5,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:38.353004,843,54878,0,GPS1_Frame,42.33714333333334,-71.090525,31.5,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:39.322658,844,54879,0,GPS1_Frame,42.33714333333334,-71.090525,31.5,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:40.386616,845,54880,0,GPS1_Frame,42.33714499999999,-71.090525,31.5,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:14:41.324499,846,54881,0,GPS1_Frame,42.33714499999999,-71.090525,31.5,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:14:42.391716,847,54882,0,GPS1_Frame,42.33714499999999,-71.090525,31.5,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:14:43.326516,848,54883,0,GPS1_Frame,42.33714499999999,-71.090525,31.5,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:14:44.326331,849,54884,0,GPS1_Frame,42.33714499999999,-71.090525,31.5,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:14:45.389551,850,54885,0,GPS1_Frame,42.33714499999999,-71.090525,31.5,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:14:46.328102,851,54886,0,GPS1_Frame,42.33714499999999,-71.090525,31.5,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:14:47.358844,852,54887,0,GPS1_Frame,42.33714499999999,-71.090525,31.5,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:14:48.361170,853,54888,0,GPS1_Frame,42.33714499999999,-71.090525,31.5,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:14:49.359792,854,54889,0,GPS1_Frame,42.33714499999999,-71.090525,31.5,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:14:50.424109,855,54890,0,GPS1_Frame,42.33714499999999,-71.090525,31.5,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:14:51.360459,856,54891,0,GPS1_Frame,42.33714499999999,-71.090525,31.5,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:14:52.326314,857,54892,0,GPS1_Frame,42.33714499999999,-71.090525,31.6,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:14:53.325896,858,54893,0,GPS1_Frame,42.33714499999999,-71.090525,31.6,327780.9786944405,4689326.649089513,19,T
2022/09/23/11:14:54.328318,859,54894,0,GPS1_Frame,42.33714333333334,-71.090525,31.6,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:55.393004,860,54895,0,GPS1_Frame,42.33714333333334,-71.090525,31.6,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:56.326594,861,54896,0,GPS1_Frame,42.33714333333334,-71.090525,31.6,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:57.327722,862,54897,0,GPS1_Frame,42.33714333333334,-71.090525,31.7,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:58.359982,863,54898,0,GPS1_Frame,42.33714333333334,-71.090525,31.7,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:14:59.325596,864,54899,0,GPS1_Frame,42.33714333333334,-71.090525,31.7,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:00.387847,865,54900,0,GPS1_Frame,42.33714333333334,-71.090525,31.7,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:01.326350,866,54901,0,GPS1_Frame,42.33714333333334,-71.090525,31.7,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:02.327604,867,54902,0,GPS1_Frame,42.33714333333334,-71.090525,31.7,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:03.358805,868,54903,0,GPS1_Frame,42.33714333333334,-71.090525,31.7,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:04.322822,869,54904,0,GPS1_Frame,42.33714333333334,-71.090525,31.7,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:05.386292,870,54905,0,GPS1_Frame,42.33714333333334,-71.090525,31.7,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:06.325001,871,54906,0,GPS1_Frame,42.33714333333334,-71.090525,31.7,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:07.323050,872,54907,0,GPS1_Frame,42.33714333333334,-71.090525,31.7,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:08.359460,873,54908,0,GPS1_Frame,42.33714333333334,-71.090525,31.7,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:09.327383,874,54909,0,GPS1_Frame,42.33714333333334,-71.090525,31.7,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:10.391607,875,54910,0,GPS1_Frame,42.33714333333334,-71.090525,31.7,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:11.325723,876,54911,0,GPS1_Frame,42.33714333333334,-71.090525,31.7,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:12.324973,877,54912,0,GPS1_Frame,42.33714333333334,-71.090525,31.8,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:13.324674,878,54913,0,GPS1_Frame,42.33714333333334,-71.090525,31.8,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:14.356990,879,54914,0,GPS1_Frame,42.33714333333334,-71.090525,31.8,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:15.420553,880,54915,0,GPS1_Frame,42.33714333333334,-71.090525,31.8,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:16.355061,881,54916,0,GPS1_Frame,42.33714333333334,-71.090525,31.9,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:17.356314,882,54917,0,GPS1_Frame,42.33714333333334,-71.090525,31.9,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:18.324426,883,54918,0,GPS1_Frame,42.33714333333334,-71.090525,31.9,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:19.322795,884,54919,0,GPS1_Frame,42.33714333333334,-71.090525,31.9,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:20.386165,885,54920,0,GPS1_Frame,42.33714333333334,-71.090525,32.0,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:21.324068,886,54921,0,GPS1_Frame,42.33714333333334,-71.090525,32.0,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:22.323913,887,54922,0,GPS1_Frame,42.33714333333334,-71.090525,32.0,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:23.355028,888,54923,0,GPS1_Frame,42.33714333333334,-71.090525,32.0,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:24.356715,889,54924,0,GPS1_Frame,42.33714333333334,-71.090525,32.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:25.421229,890,54925,0,GPS1_Frame,42.33714333333334,-71.090525,32.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:26.324435,891,54926,0,GPS1_Frame,42.33714333333334,-71.090525,32.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:27.323995,892,54927,0,GPS1_Frame,42.33714333333334,-71.090525,32.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:28.326596,893,54928,0,GPS1_Frame,42.33714333333334,-71.090525,32.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:29.359587,894,54929,0,GPS1_Frame,42.33714333333334,-71.090525,32.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:30.424763,895,54930,0,GPS1_Frame,42.33714333333334,-71.090525,32.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:31.325819,896,54931,0,GPS1_Frame,42.33714333333334,-71.090525,32.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:32.325385,897,54932,0,GPS1_Frame,42.33714333333334,-71.090525,32.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:33.359279,898,54933,0,GPS1_Frame,42.33714333333334,-71.090525,32.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:34.326193,899,54934,0,GPS1_Frame,42.33714333333334,-71.090525,32.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:35.390633,900,54935,0,GPS1_Frame,42.33714333333334,-71.090525,32.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:36.358196,901,54936,0,GPS1_Frame,42.33714333333334,-71.090525,32.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:37.358051,902,54937,0,GPS1_Frame,42.33714333333334,-71.090525,32.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:38.359781,903,54938,0,GPS1_Frame,42.33714333333334,-71.090525,32.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:39.358355,904,54939,0,GPS1_Frame,42.33714333333334,-71.090525,32.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:40.421050,905,54940,0,GPS1_Frame,42.33714333333334,-71.090525,32.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:41.327597,906,54941,0,GPS1_Frame,42.33714333333334,-71.090525,32.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:42.392525,907,54942,0,GPS1_Frame,42.33714333333334,-71.090525,32.1,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:43.325482,908,54943,0,GPS1_Frame,42.33714333333334,-71.090525,32.2,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:44.325629,909,54944,0,GPS1_Frame,42.33714333333334,-71.090525,32.2,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:45.389001,910,54945,0,GPS1_Frame,42.33714333333334,-71.090525,32.2,327780.9741445958,4689326.464018866,19,T
2022/09/23/11:15:46.360889,911,54946,0,GPS1_Frame,42.33714333333334,-71.09052666666666,32.3,327780.8368375829,4689326.467394475,19,T
2022/09/23/11:15:47.325943,912,54947,0,GPS1_Frame,42.33714333333334,-71.09052666666666,32.3,327780.8368375829,4689326.467394475,19,T
2022/09/23/11:15:48.326666,913,54948,0,GPS1_Frame,42.33714333333334,-71.09052666666666,32.3,327780.8368375829,4689326.467394475,19,T
